CHR	START	STOP	GENE	17401.best.score.totallist	17320.best.score.totallist	17370.best.score.totallist	17300.best.score.totallist	17392.best.score.totallist	17367.best.score.totallist	17316.best.score.totallist	17299.best.score.totallist	17397.best.score.totallist	17398.best.score.totallist	17360.best.score.totallist	17329.best.score.totallist	17327.best.score.totallist	17391.best.score.totallist	17306.best.score.totallist	17311.best.score.totallist	17308.best.score.totallist	17315.best.score.totallist	17384.best.score.totallist	17386.best.score.totallist	17319.best.score.totallist	17304.best.score.totallist	17314.best.score.totallist	17389.best.score.totallist	17369.best.score.totallist	17309.best.score.totallist	17313.best.score.totallist	17364.best.score.totallist	17362.best.score.totallist	17312.best.score.totallist	17365.best.score.totallist	17301.best.score.totallist	17374.best.score.totallist	17328.best.score.totallist	17368.best.score.totallist	17373.best.score.totallist	17298.best.score.totallist	17387.best.score.totallist	17403.best.score.totallist	17310.best.score.totallist	17399.best.score.totallist	17382.best.score.totallist	17402.best.score.totallist	17296.best.score.totallist	17333.best.score.totallist	17326.best.score.totallist	17376.best.score.totallist	17330.best.score.totallist	17317.best.score.totallist	17361.best.score.totallist	17305.best.score.totallist
7	5989799	5989956	PMS2	0.0573934347971854	0.0637534104058947	0.0699117238776224	0.0644747145607167	0.0688621998392016	0.0464247770145384	0.0607612735721114	0.0687044614860648	0.0648303445067994	0.0411067967352845	0.0667923155297167	0.0633258451516505	0.0571494568303371	0.0490838452411065	0.069489359010709	0.0561138166559936	0.0663736188604541	0.0668410219428994	0.0457232031666994	0.0748957762475417	0.0639301741071523	0.0680631788549773	0.0686315961014189	0.0482101725704916	0.0739613168609095	0.0647118707021776	0.0709482243373062	0.064618638400987	0.0694965308787153	0.0643553397479712	0.0660163708137414	0.0599131926267363	0.058700984172947	0.0643243929421609	0.0479358451067093	0.0621086211944931	0.0667986508925964	0.0690044886929269	0.0594597521055954	0.0679109559040049	0.0448472608054455	0.069270957200488	0.0701398764008395	0.0410824728758241	0.0540723344277796	0.0616844418849668	0.0465204433537049	0.067092036931656	0.0665785114218804	0.0628171071513126	0.0679577658922142
7	5991972	5992058	PMS2	0.0557950540105557	0.0502656173531756	0.0646009284416117	0.0511740051192513	0.0599853466697051	0.061989934563041	0.0639433412779829	0.0640979117062957	0.0618626474152924	0.0555301197614153	0.0587407235357159	0.054085415098738	0.0541218096813392	0.0547068746470683	0.0655617911758089	0.0505491314818492	0.0541055030836909	0.0650725896174446	0.0558034145529286	0.0648457430293032	0.0515175551419178	0.0631860244264129	0.0655365893389875	0.0630291909745621	0.0649597251445746	0.0482427754734838	0.0641926458988712	0.0624994610723033	0.0599954892465714	0.0624124325776918	0.0608839756984177	0.0561550965331381	0.0608821054426281	0.0623786029925139	0.062366555226579	0.0586597965951363	0.0524450455137403	0.0667416068109774	0.0634605328144965	0.0631206454253141	0.0636376036229554	0.0643254604501834	0.0681793474152671	0.0588949647336036	0.050992790513171	0.0518834279293519	0.0596767976366377	0.0511481058641548	0.0609123048251488	0.0556166447388952	0.0620393163522341
7	5995533	5995634	PMS2	0.0526797719997591	0.0506187438571045	0.0598595712147296	0.0537817124664362	0.0598419625747598	0.05829751799259	0.0550836590925871	0.0590823016248113	0.0578240016430576	0.0574450452201877	0.0639050503286138	0.054882019531795	0.0529758749557759	0.0572414036856579	0.0539504944184425	0.0557046687322033	0.051651901164595	0.0555987977496703	0.0554114770068831	0.0594991472814151	0.0540996072058937	0.0586973910508129	0.0553700946368331	0.0587736693493506	0.0663149444887489	0.0548798115398463	0.0592717405773965	0.0641577419930553	0.0634172752298027	0.0553785947561367	0.0575110546622717	0.0571807516311928	0.0538912329847322	0.0563345088601934	0.0561490714876341	0.0569610396694844	0.0535931747849228	0.0643116100281824	0.0633231895855414	0.0590918301505861	0.0527021331075456	0.0593387245601115	0.0577134510660012	0.0523187439691963	0.0556661058258078	0.0549461208502972	0.0595354836045114	0.0571186606659506	0.0555558086289518	0.0640066652000356	0.0592833724884993
7	5997325	5997424	PMS2	0.0633728886148665	0.0604766047922274	0.0579469968376186	0.0669716323869041	0.0580430238459717	0.0628526570935659	0.0729077036351979	0.0691773329726642	0.0598271354345465	0.0694974023583934	0.0497306915596932	0.0667659479243359	0.0604984227806638	0.0641681164776977	0.0699679838472818	0.0601360668959439	0.0690802920199851	0.072256289295274	0.0628614350490583	0.0578049121570297	0.067587353971886	0.0696664150005574	0.0658763487487317	0.063291720170901	0.0581075066406184	0.0671404523830046	0.0697212194573104	0.0515664584802422	0.0527946314991683	0.0699751721464572	0.0593492777243187	0.0692211149809551	0.0732423454772096	0.0699695097166579	0.0632793101009347	0.0587912562582895	0.0697940988477792	0.0533545022868936	0.0514195351057983	0.0684294770448977	0.0640280715824414	0.0574275122755031	0.0590389670596329	0.0642327641266167	0.0591421562482269	0.0686929982567061	0.0653673074672145	0.0674920546288177	0.0721568426363813	0.0490605396442401	0.0680839109282955
7	5999107	5999276	PMS2	0.0453057061147712	0.0524800822554501	0.0406383000405957	0.0563667635809411	0.041042921141862	0.0346147255849269	0.0508542350497485	0.0590940260684904	0.0393135787120665	0.0389091251362646	0.0380400229032495	0.0540233617657586	0.0481226807157673	0.0336618067200928	0.0533767581268803	0.0481168912118993	0.0588083161615263	0.0508404611413622	0.0343587522411225	0.0404886651343299	0.0553773014590382	0.0563404824022278	0.0549919306574979	0.0341841351261294	0.0426336240634567	0.0559453101450697	0.0582380476194643	0.0361290604813991	0.036677566337715	0.0558365687923677	0.0390734806437508	0.0511960084295782	0.0503038357575509	0.0558762450077614	0.0290800161434295	0.0398135733269591	0.0522942132399161	0.0378759642473177	0.0369094700868179	0.0566769396989569	0.0364969441658312	0.0404379422230547	0.0417858818718432	0.0310448997625269	0.0413993333168129	0.0558985802426247	0.0366122580352811	0.0567898631296654	0.0484065709518519	0.0369464526672043	0.0565060918504598
7	6002452	6002637	PMS2	0.0405078775753496	0.0415461281605213	0.0330921736895749	0.0443128042979961	0.0385219508484717	0.0400592807187138	0.0447140804270402	0.0427425308002511	0.0366287524369178	0.0458852848391616	0.0337648071711993	0.0439596963951877	0.0416811640884352	0.042364240235802	0.0442025656716369	0.0416111058497794	0.0443100747614089	0.0448376144735809	0.0435715269751229	0.0347117096280763	0.0449493361570118	0.0442953212537903	0.0415142782817926	0.0408311224583217	0.0329590027304939	0.0440627916284781	0.0435253546671043	0.0312631391698644	0.0272922786796012	0.041923804969251	0.0351654692275585	0.0446448997423573	0.0448871304989311	0.0441517859681068	0.0431598681676473	0.041552279754443	0.0451626252641763	0.0315264182732739	0.0312812245646394	0.0442844224268519	0.0425827676928742	0.0332241771453124	0.0333421762165441	0.0452100425333219	0.0421463966246426	0.0455174660888253	0.0408990022946038	0.0433593672459491	0.0453609975506614	0.0334430437864136	0.0436148915314506
7	6003689	6003793	PMS2	0.0339774156082066	0.0378756405595414	0.0420492577257776	0.0376300748740676	0.0435210181311392	0.0410835906374647	0.036525767838099	0.0388416837247368	0.0417865242378284	0.0400066643451076	0.03931179808639	0.0391323701696011	0.0368074915351706	0.0385851701750082	0.0378131693965786	0.0365403658018626	0.0362540764232979	0.0379911987936133	0.0404693664067783	0.043080828357368	0.0373389044880263	0.0371692587453047	0.0379277820387745	0.0403572435079016	0.0438570374330931	0.0370378379032447	0.0387898841916395	0.0393013548977457	0.0382032918378525	0.0368724604511997	0.0424078957437449	0.0376866793425371	0.0369391991864858	0.0366491290989055	0.039119346731052	0.0432443208255703	0.0354246508741448	0.0390967511719984	0.0385979609484261	0.0374312661506034	0.0362206562823869	0.0416226938932667	0.0431690706923406	0.0342972676291659	0.0354965919552171	0.0372320830998674	0.0398072784081168	0.0383886739988493	0.0355802373292575	0.039087917120977	0.0365961880729287
7	6003971	6004059	PMS2	0.0665838236305851	0.0566057586078203	0.0640271275360974	0.0544368667033072	0.0654241934440037	0.0675450598553321	0.0570721861874074	0.0569475521946001	0.064650218192342	0.0583144109250282	0.0607177767372104	0.0556770601788447	0.0612457005804	0.0742744088186819	0.0604197507036017	0.0616674138577174	0.0559574336930582	0.0576230071193508	0.0659242269222807	0.0648022804801165	0.0543559853620474	0.057390770922383	0.0595560016636811	0.0660866158978169	0.0642550806348363	0.0538226340808342	0.0569351428986278	0.0583385473062403	0.0646699812714003	0.0527354439317621	0.0655452274314136	0.054509312081184	0.060819788073778	0.049504107876591	0.0654250987997532	0.0685957735213386	0.0592213263098975	0.0632976037633228	0.0593808890112886	0.0580702777847853	0.0685529602241002	0.0595113414787402	0.0617749178005967	0.0643956827971754	0.0618611150807667	0.0549164377699276	0.0675102997941513	0.058302993807683	0.0593558560159276	0.0616680559105968	0.0585273540204007
7	6005891	6006032	PMS2	0.0606408148586314	0.0413337293187471	0.0511698432791336	0.0483928957612718	0.0509259778261651	0.0495923099195885	0.0622760361466135	0.065303858598859	0.0513975981695724	0.0658218762318398	0.0484079953481017	0.0476387613907459	0.0418168030893822	0.0644272543596133	0.0616258231862794	0.0424341619848642	0.0476547207037438	0.0619440759755044	0.0625753871349277	0.0526268108233119	0.046722622309074	0.0654160525485153	0.0616234533556053	0.0500889939453288	0.0549976066008276	0.047697516181734	0.0653047713662137	0.048537873234552	0.0485647428009299	0.0478826040182111	0.0520235740612419	0.0491832256613316	0.0468805844392794	0.0479783394559423	0.047289537511054	0.0469711794416468	0.062136604532484	0.048737083274298	0.0486758874286207	0.065369069890846	0.0640937684860507	0.0504765301682349	0.0512676163290899	0.0391141528357709	0.0397585484274531	0.0488085895560748	0.0673911761958837	0.0658684591797516	0.0612777494719674	0.0480161027473811	0.0654127283835771
7	6008996	6009020	PMS2	0.0524317963989383	0.0534930960740173	0.0596529996941779	0.0549202467721881	0.0592577269265995	0.0570445896280598	0.05748693058766	0.0541084127510725	0.0568048445213775	0.0536855489632516	0.0611871891995027	0.0551114067725739	0.0500048572721812	0.0432973867426946	0.0510671140590703	0.050605525853832	0.0608123056123413	0.05887723352135	0.0523704490569397	0.0596190626970207	0.0555182243946521	0.0569249334491521	0.0510091244727504	0.0561400413011627	0.0617998095666121	0.0554129578550815	0.0572750972125383	0.0601454354876521	0.0591025867897805	0.0586118057206414	0.0572040314442295	0.0558559174695116	0.054020777374002	0.0581266676448545	0.0529191198869757	0.059291216140627	0.0552770085836998	0.060462222661746	0.0603016837965395	0.0570884502833508	0.0506086480686074	0.0595214428146724	0.0590712646402434	0.0406109294277373	0.0505608496929903	0.0582556798202147	0.0553795578752932	0.0529754824689834	0.0559989483109067	0.0590150940512676	0.0568617729635364
10	86756627	86756931	BMPR1A	0.195654923378385	0.236673582852348	0.315971376603123	0.234867959879002	0.313922810500384	0.264550345130678	0.208244944578212	0.244046075359353	0.299710575509492	0.229122717125215	0.34411715720468	0.23553440653574	0.236900260604376	0.186860454596082	0.217292515467199	0.229771887420529	0.24097936783821	0.214095071285205	0.248564550069958	0.308392538276444	0.238811234454469	0.231554495117796	0.215938054509773	0.262978747936146	0.342125948921007	0.241502170440787	0.24371229211948	0.328176844794748	0.3105184509078	0.239612841149362	0.285012274046744	0.220251530310852	0.181096076308357	0.241679285681148	0.246085243009643	0.282678189665501	0.215164124634687	0.337140903877631	0.348345721047974	0.24069460247615	0.180004110818726	0.317581694413068	0.308608897315563	0.244186593651318	0.22521197945859	0.242634637879325	0.221555119077143	0.237697009789153	0.216583093758105	0.330149298071794	0.242479600489624
10	86838853	86838991	BMPR1A	0.0711066793130268	0.0670997592491436	0.073962365605684	0.0641942999243791	0.0603813185494068	0.0696265413178935	0.0540672683265273	0.0559545325504691	0.0703480150570258	0.0644592932096299	0.0703606290885108	0.0671746405112511	0.074567117076055	0.0668501717946329	0.0553813484603914	0.0738894706240976	0.0619799403733609	0.0527059829307936	0.066148563388399	0.0667160873056195	0.0646769426863326	0.0575223657743213	0.0565765503712302	0.0687069416785221	0.0668754053377649	0.0635557558745882	0.0554384016095748	0.0686002527555689	0.0739504082817747	0.062212924148134	0.0715156917041355	0.0627269105751476	0.0610820422704201	0.0617443429634019	0.0669972949772681	0.0642058709509893	0.054459143413704	0.0669648018944272	0.070354329059265	0.0546597597735135	0.0666994374541618	0.0738875714871152	0.063688551369173	0.0725791586913266	0.0736029299661699	0.0644787411817627	0.0680162991073843	0.0618689280028969	0.0534947498490179	0.0703612220616878	0.0574038244825383
10	86876018	86876086	BMPR1A	0.0784942397598639	0.0712021245515281	0.0953727685967689	0.0698500158318524	0.0969919644260036	0.0927794896809149	0.0734811563294471	0.0643580786262687	0.0987707265391661	0.0766979357249638	0.100540198648784	0.0695694198406376	0.0766359629745453	0.0850591007204605	0.0675016021574328	0.0754463907133787	0.0712118002570366	0.0718641394413128	0.0937121457526841	0.091663539235728	0.0694639405146352	0.0672831976314948	0.0662482919701081	0.0872781591385784	0.0949637384478081	0.0699213941696005	0.0633132363086278	0.0990183593214392	0.100933261847174	0.0656189948255517	0.0986508401532734	0.0715021175614294	0.0766162491147844	0.0681887179675462	0.0894063943697325	0.102158637547569	0.0739344715662305	0.0962524874965442	0.0913425891030126	0.0623579660244253	0.0862260065373408	0.0928245306937649	0.0928196058046864	0.0805978298749756	0.0807050279966576	0.0751188902831745	0.0852281716650619	0.0724894482120985	0.0721529453963425	0.101648378594365	0.0676161939866596
10	86890061	86890225	BMPR1A	0.059807741830973	0.0520727194335405	0.0632756144209507	0.0591035264444913	0.0615484119030476	0.0607265204795853	0.0624974862760181	0.0541687932160969	0.0607002859552455	0.0632007605962442	0.0616142070835803	0.0566875265272291	0.0527316390403636	0.0569536711396573	0.0581191809899568	0.0514476552702453	0.0613122602855639	0.0575821752508936	0.0611394029823196	0.0631939657995227	0.0584093596293637	0.0571441591599414	0.0584265561529992	0.0627553864512171	0.0637326063320284	0.0589467382138298	0.0531881311074429	0.0632641305914859	0.0592056563956127	0.057085041188173	0.0612539418685601	0.0560192022315397	0.0614327455373895	0.055704273824922	0.0617264129931856	0.0593153809467299	0.0625615036368879	0.0635728137065413	0.0624069582410247	0.0544703865640406	0.066764646125189	0.061514378008517	0.0647001256269881	0.0592625498795295	0.0567072451542505	0.0625426049694238	0.059709046387282	0.0585841996276979	0.062120841349381	0.0594029323366151	0.057669982125872
10	86892126	86892230	BMPR1A	0.0509927538462334	0.0614902915172048	0.0611141468778688	0.0588737197492411	0.0559654712070374	0.0580705508607142	0.0578586058630501	0.0476232239685456	0.0613930015368427	0.0498761789872394	0.0623864655077587	0.0607651833366388	0.051364862292346	0.0594429548939326	0.0595360310438085	0.0508928163328864	0.0604585937935891	0.0571241776092808	0.059715771309458	0.051691253367832	0.0595052820485898	0.0569556605288742	0.0588774618788158	0.0574850335730269	0.0502298036356761	0.0594242599401273	0.0562123172227011	0.0572198211847437	0.0605526187423044	0.0582344955551947	0.0615888685824661	0.0565236186495415	0.0484137124266685	0.0586195868394075	0.0590823991079834	0.0572031066634374	0.0577459458532158	0.0483778275050026	0.0532599626260781	0.0570646671801393	0.0563462261097417	0.0608551614978206	0.0499202263837648	0.0514671156287681	0.0529228655200247	0.052342107759528	0.0555766041262042	0.0583226847094123	0.0585979523928174	0.0604895252800193	0.0570483459017343
10	86899793	86899891	BMPR1A	0.0642800583369308	0.0642111186870643	0.0584814201722883	0.0645084865687401	0.0547499272646536	0.0594493562053656	0.0696719625711136	0.0647794453936251	0.0605016241926402	0.0653446689585282	0.0556039013446344	0.0621460403408709	0.0573767191385538	0.0637960518496512	0.068572117988559	0.0584381863907201	0.06564030179105	0.0696639897330355	0.0604942362564322	0.0563407823648793	0.064051845141105	0.0686394518237719	0.0683101666443707	0.0587854061548617	0.0595242490715689	0.0589297764114041	0.068941376418027	0.0544344559659749	0.0599445784745606	0.0641825524358021	0.0600638688807483	0.0619685828506422	0.0580061635635669	0.0643996904204692	0.0587311594057516	0.0590232900048041	0.069945156522404	0.058336789748624	0.0552796686330995	0.067559781546801	0.0585280560829227	0.0581744952963584	0.0582519402812046	0.0593680950360489	0.0543446765436054	0.0600881712567436	0.0651223550181756	0.0693376130825919	0.0698119616436717	0.0549374152692242	0.0686809363420208
10	86900026	86900127	BMPR1A	0.0599547893617462	0.05593027576591	0.0654130120874906	0.057095956511352	0.0607095299056937	0.0585124320764119	0.0750564388896563	0.0692365117031974	0.0654957923515605	0.0631975892177508	0.06347388463802	0.056707705055584	0.0476313385713282	0.0602463242952951	0.0720648738465975	0.0477825811005163	0.0607978472751	0.0744016415905914	0.0596202495389171	0.0668665305281447	0.0546473746940401	0.0718602433763327	0.0708606763640084	0.0601458413598489	0.0689876752771394	0.0516380059211088	0.071577249452991	0.0592487641120143	0.0666617608717302	0.066956218761841	0.0674132307315995	0.0567277465652778	0.0593359192451178	0.0681395365285393	0.0599863340340263	0.0665994444994074	0.0668045227231911	0.0664525241876247	0.056904815984758	0.0714718308747184	0.0637260017707078	0.0645054065059192	0.0648281920985514	0.0484925682913505	0.0554569120692884	0.0588599692958085	0.0649256811251806	0.0622527499618153	0.0748991802861527	0.0637617861709919	0.07145626292568
10	86912239	86912385	BMPR1A	0.036352751556519	0.0396715410315094	0.0347822022085921	0.0387964878707997	0.0360913350731577	0.037407801172992	0.042919772748233	0.037141405564115	0.0357030048984243	0.035994838195684	0.035435656010638	0.0397716322999276	0.0361294907858725	0.0376064767311965	0.0427506942692201	0.0361568789532436	0.0439437859212344	0.0372533607523093	0.0384307085524552	0.0351941581906229	0.0425268615402882	0.042533243098082	0.0423840407303531	0.0369324478847191	0.0331846174474098	0.04201672252338	0.0400626321858706	0.0351402341286998	0.0347773560217835	0.0427187656007868	0.0351883728810171	0.039457822257215	0.0363498396739305	0.0426957651755082	0.0349443741845222	0.0379024917492445	0.0431201496975107	0.0344730588997586	0.0349922535169421	0.0402435588087769	0.0319517265782848	0.0357118916553348	0.0341588564562407	0.0358373520549023	0.0371324746091038	0.0400194838251387	0.0370712617472754	0.0425816729799898	0.0431797214255263	0.0365391634362008	0.0412584502261713
10	86917133	86917327	BMPR1A	0.0442187831506323	0.0367356983204192	0.043440158726013	0.035458386783998	0.0435791054091323	0.0452072197232044	0.035428507027149	0.0322603318436303	0.0454646066617274	0.0452392189847952	0.0410261737159716	0.0359400054341913	0.0423029086799684	0.0419657933441947	0.0328932555549145	0.042546647196817	0.0343967706885454	0.0364350501819885	0.0423041824287097	0.0431948143376953	0.035582651373394	0.0312668442966626	0.0328550272882989	0.0468914477507316	0.0428502079047586	0.035407178774679	0.0323089085716996	0.0447708710236522	0.0412987919996762	0.0310769507466305	0.0457423348611044	0.0415556127420306	0.0450350318423042	0.0311446637127934	0.0461138193081923	0.0449775935758864	0.0353638482306165	0.0453578248148998	0.0448484484375955	0.0292917261246867	0.0441853669921477	0.0422465387833818	0.045441592649537	0.0455056821409855	0.043764892455627	0.038589348304517	0.0445748336478706	0.0326376315555995	0.0345193569756975	0.042527542986868	0.0317035357746874
10	86919171	86919470	BMPR1A	0.0440743984330954	0.041989343155975	0.0463258154829915	0.040189420112579	0.044762950904806	0.0500508980903704	0.0410351533945744	0.0439473726576924	0.0445955617810651	0.043303333819237	0.0467226689344996	0.0401263632116391	0.0444632864956602	0.0456836027430647	0.0427313922849552	0.0441729123144387	0.0398126765196847	0.0421476100207821	0.0507643865831658	0.0451337296490827	0.0402308275189727	0.0442063296451454	0.0430246185057813	0.0485143846316068	0.0433983154793183	0.0401633825098478	0.0443332644990609	0.0450736669243744	0.0434427303196306	0.0400892714753496	0.0433947026349554	0.0411656630908982	0.0391693330004485	0.0374240571685734	0.0489824775619076	0.0435732140885116	0.0415658434117298	0.0438566622107162	0.0450276819841235	0.0444537952682372	0.0438140299916003	0.045981959748715	0.0445181529981719	0.046565796985491	0.0435920779304196	0.0353177026731007	0.0438574921593886	0.043708612416873	0.0421726742572452	0.0443471921799506	0.0435390292176991
10	86921519	86921696	BMPR1A	0.032341311420133	0.0315679623113622	0.0395091572470017	0.0354364965044983	0.0381586618480848	0.0383808417616399	0.0366880887646069	0.0365055731848123	0.039205528435841	0.035395767741832	0.0354215608966258	0.0353035362401401	0.0310340997353026	0.0386052512411952	0.0367429036771374	0.029328213900645	0.0362816886247933	0.0354931989915673	0.0376483368562928	0.0392945705407107	0.0359011942184362	0.0347510723319414	0.0352387232323049	0.0379007666755704	0.0379628517456665	0.035282722968679	0.036858918468577	0.0364267251944109	0.0374941341646327	0.0364403260079083	0.0376496872949762	0.0349672050229788	0.0347293089575922	0.0351343502020386	0.0383946106103917	0.0378557591599683	0.0363671004431345	0.0363680638344049	0.0366291857475358	0.0364464001314693	0.035534629738658	0.0394147799778414	0.038128227644042	0.0339222660705336	0.0315151869300255	0.0362403177634002	0.0361416992957852	0.0366281074167383	0.0364074091957593	0.0366896819437217	0.036652591705902
10	86923375	86923507	BMPR1A	0.0932139814604609	0.094571697290663	0.0969115204287945	0.0923986865947486	0.091938372321254	0.0842316311955134	0.0727924187442951	0.0881479356129469	0.0940773228085691	0.0770681566134532	0.10431226891088	0.0926793019816139	0.0922062536013033	0.0788210326100931	0.0810584551682343	0.0923477345675645	0.0823342435553941	0.0806864222263453	0.0790674442244803	0.0986566912530247	0.0928110564778044	0.0864203197669328	0.0773547969808347	0.0799611673347835	0.11247940574343	0.0920242897759742	0.0885798243126663	0.0983308797040744	0.107591572528506	0.0950719462412893	0.0939350033420137	0.0929894901776016	0.0957641744400434	0.0938238872915589	0.0813185928074082	0.0909701138478548	0.0735572879136421	0.107520021179459	0.101484244353666	0.0859944652258154	0.0786867030830134	0.0969411269651092	0.0959527200452398	0.0866567476925522	0.0870263255348506	0.0908625119135252	0.0760568582150843	0.0907064379843698	0.0748892553507193	0.102798588281827	0.0864132770314038
10	86923593	86923720	BMPR1A	0.0511759446359417	0.0513583166692082	0.0505436646469142	0.0518899802933178	0.046540589621498	0.053349376712412	0.053983232782167	0.0440168335213828	0.0521904752645296	0.0500308447726107	0.0504940141267731	0.0512042210183318	0.046622919062169	0.0528494148197976	0.0521926052963467	0.0461639925366545	0.0513737792448683	0.0521854248136043	0.0523358009930775	0.0494547754618048	0.0514921356791727	0.0503989691132399	0.0527078338048988	0.0543883573304032	0.0486536360720668	0.0509782916045465	0.0504062384182718	0.0504883552845665	0.0500638146202708	0.0516916289884588	0.0541024933574045	0.0508753742944092	0.0479553266350291	0.0513169949749517	0.0547112063329699	0.0505355973437054	0.0539004690568203	0.0508307053097958	0.0510567597098628	0.0524266700114896	0.0523694786235785	0.0496754021927574	0.0490051512540597	0.0532717060926192	0.047708050973219	0.0475998259216234	0.0527570069684395	0.0541717300306115	0.053948381588105	0.0495821370767819	0.0527017157322895
10	87864469	87864549	PTEN	0.0650455471761684	0.0612373057090693	0.112384205960907	0.0562998682416622	0.0736233919557695	0.111509130624552	0.0670729135398703	0.0643977558369513	0.114036326281673	0.0627456004372581	0.113610071587715	0.057749086615189	0.0623422451286964	0.111922945049006	0.0634761198223839	0.0609499371451089	0.0624055190840952	0.0684518514968333	0.114059504692238	0.11328077673041	0.0564309337994069	0.0608072666325671	0.0630923430960776	0.112086543113427	0.112609693065587	0.056410192536475	0.0646456134172005	0.111297403624337	0.113683372990487	0.0611174443745693	0.113315792271504	0.0546933708236533	0.0635999459982045	0.0615887887220393	0.113677464100883	0.113634083869574	0.0603657362093465	0.113022065250042	0.109418414264473	0.0619925984155751	0.112693145913877	0.112799576339692	0.1118619009215	0.0657419244216047	0.0605834802361344	0.0602895057201859	0.113096231782513	0.0546611506360865	0.0648899525436133	0.113889540620976	0.0616802964300689
10	87894024	87894110	PTEN	0.0612299526591619	0.0586972268421706	0.0538714789314791	0.0569308396925254	0.0521411483599714	0.0543914741153157	0.0439553331855269	0.0586728148306826	0.0508566279429377	0.0444496023183302	0.0533385453658739	0.0592257293819962	0.0637878885673063	0.0529490483554504	0.0578747853206069	0.0632809552271676	0.0595805138808653	0.0598433572000244	0.0540083722564254	0.0524051028761038	0.0573344546453646	0.0575786036147919	0.0577356384320269	0.0538640024798477	0.0511932853183142	0.0571963918398584	0.0587995692031897	0.0539226774396441	0.0537370976691321	0.0533932678188964	0.0555978300023433	0.0582134758799363	0.0597365105764292	0.0561145931296221	0.0546862375001732	0.0537560543080304	0.0575503612930463	0.0531036435671138	0.0527805742307167	0.0572054874956103	0.0541355982637156	0.0537820251718115	0.0520876787026366	0.0534275889799191	0.0656398956953608	0.0586128464936791	0.0517289684670212	0.0568929790447255	0.0576870453529435	0.0537091556823514	0.0567275263245976
10	87925512	87925558	PTEN	0.0874322438602387	0.0875323159665228	0.10041270728989	0.0807918543207492	0.110599918783071	0.0910221965403575	0.0741641681151135	0.0660996924607535	0.0993904757134161	0.0713568310745652	0.109182603293033	0.0838151787400489	0.087141989108897	0.0966377588538783	0.0743410924082423	0.0872011527192517	0.0806218749393893	0.0716002658491618	0.101799331724739	0.102441506886773	0.0831830251941334	0.0772106556585687	0.073711617924624	0.0872061755385261	0.101223102987353	0.0829247768852439	0.0725627956266307	0.0952894793031159	0.0996941837251857	0.0790579234073176	0.0985055726177983	0.0843352044542444	0.0837815597255727	0.0786127876794691	0.0946229486673064	0.105370442427391	0.0743839384494649	0.0935040449361015	0.0954973293107265	0.0772286474668065	0.0794605127022464	0.100291717441615	0.0950697098667605	0.0820135340927321	0.0823718409405676	0.0795424843319793	0.0896912251459175	0.0762943687528822	0.0726385093235658	0.109010082399762	0.077159246344364
10	87931045	87931090	PTEN	0.0540887786982839	0.0555182400635253	0.0562388705808434	0.0575699304751572	0.0565502874494313	0.0610964914939686	0.0567865905922179	0.0511965496998107	0.0596500283676907	0.0577785437354759	0.0585135591968939	0.0559292948380592	0.0560680453263009	0.063924152229563	0.0579772772448784	0.0540325068272874	0.0572777659706584	0.0514426077440524	0.0622123388102383	0.0576524227711676	0.0575478534860258	0.0579193692724767	0.0579825733675469	0.0610542923949122	0.0603660582913062	0.0575166570743152	0.0508605590872481	0.0598643031548609	0.0599906181524262	0.055539870454219	0.0599988312523437	0.0569629698522307	0.0559735344861454	0.0540604314178217	0.0560634404272676	0.0607771685830092	0.0585828906713306	0.0597399944581309	0.0598880726619348	0.0579262605852773	0.0572966424663211	0.0574403021090766	0.0546132807682691	0.0543697307228937	0.0552935272665331	0.0570756334297952	0.0604685095923137	0.0575132087166405	0.0576690144044906	0.0600003013319546	0.0548102917124949
10	87933012	87933252	PTEN	0.0414967839133424	0.0346822750397238	0.0431096490196517	0.0346548478489473	0.044739232649707	0.0384252316792577	0.0417061563635629	0.0345518761741751	0.0412962009025961	0.0382034523579709	0.0447901736524929	0.0338321555849104	0.0345620662905858	0.0350365463029253	0.03431084291358	0.0361906067386932	0.0399232537076838	0.0409508688073579	0.0383411145326132	0.0436054223655509	0.0320171991799705	0.0356619078983768	0.035411860007164	0.0393838205463398	0.0420368764752798	0.0345957160695651	0.0345016258252933	0.0427531935012142	0.0446331827016099	0.0350395496487406	0.0421963324041589	0.0356394907906968	0.0412365737134638	0.0353486517326158	0.0393483142854369	0.0399092703070973	0.0410345109392308	0.0431652673662139	0.0442269080449588	0.0353653049474077	0.0371689981927505	0.04301986543596	0.041861365700362	0.0321976646364745	0.0383252147390334	0.0407333258074544	0.0385093094713675	0.0341590859915595	0.0385524573852824	0.0401363208817289	0.0343198230303827
